unit_id,kind,descendant_count,upper_flow,label,subtree_size,split_a,split_b,copy_index,left_flow,right_flow,down_flow,router_count,router_layer,router_wire,router_width,notes
LEAF_0000,taxon,1,1,leaf_1,1,,,,,,,,,,,Unique physical taxon unit; exactly one unit for this label.
R_m0001_L002_W00064,router,1,1,,1,,,,,,1,1,2,64,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00065,router,1,1,,1,,,,,,1,1,2,65,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00066,router,1,1,,1,,,,,,1,1,2,66,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00067,router,1,1,,1,,,,,,1,1,2,67,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00068,router,1,1,,1,,,,,,1,1,2,68,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00069,router,1,1,,1,,,,,,1,1,2,69,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00070,router,1,1,,1,,,,,,1,1,2,70,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00071,router,1,1,,1,,,,,,1,1,2,71,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00072,router,1,1,,1,,,,,,1,1,2,72,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00073,router,1,1,,1,,,,,,1,1,2,73,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00074,router,1,1,,1,,,,,,1,1,2,74,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00075,router,1,1,,1,,,,,,1,1,2,75,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00076,router,1,1,,1,,,,,,1,1,2,76,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00077,router,1,1,,1,,,,,,1,1,2,77,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00078,router,1,1,,1,,,,,,1,1,2,78,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00079,router,1,1,,1,,,,,,1,1,2,79,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00080,router,1,1,,1,,,,,,1,1,2,80,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00081,router,1,1,,1,,,,,,1,1,2,81,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00082,router,1,1,,1,,,,,,1,1,2,82,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00083,router,1,1,,1,,,,,,1,1,2,83,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00084,router,1,1,,1,,,,,,1,1,2,84,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00085,router,1,1,,1,,,,,,1,1,2,85,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00086,router,1,1,,1,,,,,,1,1,2,86,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00087,router,1,1,,1,,,,,,1,1,2,87,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00088,router,1,1,,1,,,,,,1,1,2,88,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00089,router,1,1,,1,,,,,,1,1,2,89,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00090,router,1,1,,1,,,,,,1,1,2,90,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00091,router,1,1,,1,,,,,,1,1,2,91,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00092,router,1,1,,1,,,,,,1,1,2,92,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00093,router,1,1,,1,,,,,,1,1,2,93,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00094,router,1,1,,1,,,,,,1,1,2,94,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00095,router,1,1,,1,,,,,,1,1,2,95,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00096,router,1,1,,1,,,,,,1,1,2,96,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00097,router,1,1,,1,,,,,,1,1,2,97,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00098,router,1,1,,1,,,,,,1,1,2,98,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00099,router,1,1,,1,,,,,,1,1,2,99,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00100,router,1,1,,1,,,,,,1,1,2,100,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00101,router,1,1,,1,,,,,,1,1,2,101,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00102,router,1,1,,1,,,,,,1,1,2,102,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00103,router,1,1,,1,,,,,,1,1,2,103,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00104,router,1,1,,1,,,,,,1,1,2,104,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00105,router,1,1,,1,,,,,,1,1,2,105,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00106,router,1,1,,1,,,,,,1,1,2,106,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00107,router,1,1,,1,,,,,,1,1,2,107,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00108,router,1,1,,1,,,,,,1,1,2,108,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00109,router,1,1,,1,,,,,,1,1,2,109,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00110,router,1,1,,1,,,,,,1,1,2,110,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00111,router,1,1,,1,,,,,,1,1,2,111,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00112,router,1,1,,1,,,,,,1,1,2,112,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00113,router,1,1,,1,,,,,,1,1,2,113,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00114,router,1,1,,1,,,,,,1,1,2,114,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00115,router,1,1,,1,,,,,,1,1,2,115,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00116,router,1,1,,1,,,,,,1,1,2,116,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00117,router,1,1,,1,,,,,,1,1,2,117,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00118,router,1,1,,1,,,,,,1,1,2,118,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00119,router,1,1,,1,,,,,,1,1,2,119,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00120,router,1,1,,1,,,,,,1,1,2,120,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00121,router,1,1,,1,,,,,,1,1,2,121,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00122,router,1,1,,1,,,,,,1,1,2,122,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00123,router,1,1,,1,,,,,,1,1,2,123,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00124,router,1,1,,1,,,,,,1,1,2,124,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00125,router,1,1,,1,,,,,,1,1,2,125,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00126,router,1,1,,1,,,,,,1,1,2,126,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L002_W00127,router,1,1,,1,,,,,,1,1,2,127,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00000,router,1,1,,1,,,,,,1,1,3,0,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00001,router,1,1,,1,,,,,,1,1,3,1,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00002,router,1,1,,1,,,,,,1,1,3,2,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00003,router,1,1,,1,,,,,,1,1,3,3,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00004,router,1,1,,1,,,,,,1,1,3,4,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00005,router,1,1,,1,,,,,,1,1,3,5,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00006,router,1,1,,1,,,,,,1,1,3,6,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00007,router,1,1,,1,,,,,,1,1,3,7,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00008,router,1,1,,1,,,,,,1,1,3,8,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00009,router,1,1,,1,,,,,,1,1,3,9,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00010,router,1,1,,1,,,,,,1,1,3,10,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00011,router,1,1,,1,,,,,,1,1,3,11,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00012,router,1,1,,1,,,,,,1,1,3,12,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00013,router,1,1,,1,,,,,,1,1,3,13,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00014,router,1,1,,1,,,,,,1,1,3,14,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00015,router,1,1,,1,,,,,,1,1,3,15,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00016,router,1,1,,1,,,,,,1,1,3,16,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00017,router,1,1,,1,,,,,,1,1,3,17,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00018,router,1,1,,1,,,,,,1,1,3,18,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00019,router,1,1,,1,,,,,,1,1,3,19,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00020,router,1,1,,1,,,,,,1,1,3,20,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00021,router,1,1,,1,,,,,,1,1,3,21,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00022,router,1,1,,1,,,,,,1,1,3,22,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00023,router,1,1,,1,,,,,,1,1,3,23,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00024,router,1,1,,1,,,,,,1,1,3,24,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00025,router,1,1,,1,,,,,,1,1,3,25,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00026,router,1,1,,1,,,,,,1,1,3,26,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00027,router,1,1,,1,,,,,,1,1,3,27,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00028,router,1,1,,1,,,,,,1,1,3,28,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00029,router,1,1,,1,,,,,,1,1,3,29,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00030,router,1,1,,1,,,,,,1,1,3,30,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00031,router,1,1,,1,,,,,,1,1,3,31,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00032,router,1,1,,1,,,,,,1,1,3,32,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00033,router,1,1,,1,,,,,,1,1,3,33,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00034,router,1,1,,1,,,,,,1,1,3,34,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00035,router,1,1,,1,,,,,,1,1,3,35,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00036,router,1,1,,1,,,,,,1,1,3,36,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00037,router,1,1,,1,,,,,,1,1,3,37,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00038,router,1,1,,1,,,,,,1,1,3,38,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00039,router,1,1,,1,,,,,,1,1,3,39,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00040,router,1,1,,1,,,,,,1,1,3,40,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00041,router,1,1,,1,,,,,,1,1,3,41,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00042,router,1,1,,1,,,,,,1,1,3,42,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00043,router,1,1,,1,,,,,,1,1,3,43,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00044,router,1,1,,1,,,,,,1,1,3,44,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00045,router,1,1,,1,,,,,,1,1,3,45,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00046,router,1,1,,1,,,,,,1,1,3,46,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00047,router,1,1,,1,,,,,,1,1,3,47,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00048,router,1,1,,1,,,,,,1,1,3,48,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00049,router,1,1,,1,,,,,,1,1,3,49,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00050,router,1,1,,1,,,,,,1,1,3,50,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00051,router,1,1,,1,,,,,,1,1,3,51,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00052,router,1,1,,1,,,,,,1,1,3,52,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00053,router,1,1,,1,,,,,,1,1,3,53,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00054,router,1,1,,1,,,,,,1,1,3,54,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00055,router,1,1,,1,,,,,,1,1,3,55,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00056,router,1,1,,1,,,,,,1,1,3,56,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00057,router,1,1,,1,,,,,,1,1,3,57,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00058,router,1,1,,1,,,,,,1,1,3,58,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00059,router,1,1,,1,,,,,,1,1,3,59,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00060,router,1,1,,1,,,,,,1,1,3,60,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00061,router,1,1,,1,,,,,,1,1,3,61,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00062,router,1,1,,1,,,,,,1,1,3,62,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00063,router,1,1,,1,,,,,,1,1,3,63,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00064,router,1,1,,1,,,,,,1,1,3,64,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00065,router,1,1,,1,,,,,,1,1,3,65,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00066,router,1,1,,1,,,,,,1,1,3,66,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00067,router,1,1,,1,,,,,,1,1,3,67,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00068,router,1,1,,1,,,,,,1,1,3,68,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00069,router,1,1,,1,,,,,,1,1,3,69,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00070,router,1,1,,1,,,,,,1,1,3,70,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00071,router,1,1,,1,,,,,,1,1,3,71,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00072,router,1,1,,1,,,,,,1,1,3,72,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00073,router,1,1,,1,,,,,,1,1,3,73,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00074,router,1,1,,1,,,,,,1,1,3,74,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00075,router,1,1,,1,,,,,,1,1,3,75,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00076,router,1,1,,1,,,,,,1,1,3,76,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00077,router,1,1,,1,,,,,,1,1,3,77,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00078,router,1,1,,1,,,,,,1,1,3,78,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00079,router,1,1,,1,,,,,,1,1,3,79,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00080,router,1,1,,1,,,,,,1,1,3,80,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00081,router,1,1,,1,,,,,,1,1,3,81,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00082,router,1,1,,1,,,,,,1,1,3,82,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00083,router,1,1,,1,,,,,,1,1,3,83,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00084,router,1,1,,1,,,,,,1,1,3,84,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00085,router,1,1,,1,,,,,,1,1,3,85,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00086,router,1,1,,1,,,,,,1,1,3,86,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00087,router,1,1,,1,,,,,,1,1,3,87,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00088,router,1,1,,1,,,,,,1,1,3,88,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00089,router,1,1,,1,,,,,,1,1,3,89,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00090,router,1,1,,1,,,,,,1,1,3,90,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00091,router,1,1,,1,,,,,,1,1,3,91,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00092,router,1,1,,1,,,,,,1,1,3,92,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00093,router,1,1,,1,,,,,,1,1,3,93,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00094,router,1,1,,1,,,,,,1,1,3,94,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00095,router,1,1,,1,,,,,,1,1,3,95,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00096,router,1,1,,1,,,,,,1,1,3,96,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00097,router,1,1,,1,,,,,,1,1,3,97,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00098,router,1,1,,1,,,,,,1,1,3,98,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00099,router,1,1,,1,,,,,,1,1,3,99,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00100,router,1,1,,1,,,,,,1,1,3,100,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00101,router,1,1,,1,,,,,,1,1,3,101,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00102,router,1,1,,1,,,,,,1,1,3,102,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00103,router,1,1,,1,,,,,,1,1,3,103,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00104,router,1,1,,1,,,,,,1,1,3,104,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00105,router,1,1,,1,,,,,,1,1,3,105,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00106,router,1,1,,1,,,,,,1,1,3,106,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00107,router,1,1,,1,,,,,,1,1,3,107,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00108,router,1,1,,1,,,,,,1,1,3,108,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00109,router,1,1,,1,,,,,,1,1,3,109,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00110,router,1,1,,1,,,,,,1,1,3,110,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00111,router,1,1,,1,,,,,,1,1,3,111,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00112,router,1,1,,1,,,,,,1,1,3,112,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00113,router,1,1,,1,,,,,,1,1,3,113,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00114,router,1,1,,1,,,,,,1,1,3,114,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00115,router,1,1,,1,,,,,,1,1,3,115,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00116,router,1,1,,1,,,,,,1,1,3,116,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00117,router,1,1,,1,,,,,,1,1,3,117,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00118,router,1,1,,1,,,,,,1,1,3,118,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00119,router,1,1,,1,,,,,,1,1,3,119,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00120,router,1,1,,1,,,,,,1,1,3,120,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00121,router,1,1,,1,,,,,,1,1,3,121,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00122,router,1,1,,1,,,,,,1,1,3,122,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00123,router,1,1,,1,,,,,,1,1,3,123,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00124,router,1,1,,1,,,,,,1,1,3,124,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00125,router,1,1,,1,,,,,,1,1,3,125,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00126,router,1,1,,1,,,,,,1,1,3,126,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L003_W00127,router,1,1,,1,,,,,,1,1,3,127,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00000,router,1,1,,1,,,,,,1,1,4,0,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00001,router,1,1,,1,,,,,,1,1,4,1,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00002,router,1,1,,1,,,,,,1,1,4,2,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00003,router,1,1,,1,,,,,,1,1,4,3,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00004,router,1,1,,1,,,,,,1,1,4,4,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00005,router,1,1,,1,,,,,,1,1,4,5,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00006,router,1,1,,1,,,,,,1,1,4,6,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00007,router,1,1,,1,,,,,,1,1,4,7,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00008,router,1,1,,1,,,,,,1,1,4,8,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00009,router,1,1,,1,,,,,,1,1,4,9,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00010,router,1,1,,1,,,,,,1,1,4,10,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00011,router,1,1,,1,,,,,,1,1,4,11,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00012,router,1,1,,1,,,,,,1,1,4,12,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00013,router,1,1,,1,,,,,,1,1,4,13,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00014,router,1,1,,1,,,,,,1,1,4,14,128,Compact count-1 Beneš wire unit; upper/down flow=1.
R_m0001_L004_W00015,router,1,1,,1,,,,,,1,1,4,15,128,Compact count-1 Beneš wire unit; upper/down flow=1.
